,Education,Marital_Status,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Kids,Expenses,TotalAcceptedCmp,NumTotalPurchases,cluster
1645,3,2,39228.0,0.0,0.0,1.0,7.0,1.0,6.0,0.0,3.0,3.0,1.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,20.0,0.0,4.0,0
1646,3,3,58494.0,0.0,1.0,56.0,298.0,7.0,68.0,4.0,0.0,19.0,2.0,6.0,2.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,1.0,396.0,0.0,16.0,3
1647,2,4,58684.0,0.0,0.0,71.0,479.0,35.0,179.0,28.0,7.0,85.0,1.0,5.0,3.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,813.0,0.0,21.0,2
1648,2,2,57136.0,0.0,0.0,18.0,267.0,81.0,549.75,34.0,12.0,126.5,1.0,7.0,5.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,1070.25,0.0,20.0,2
1649,4,6,56551.0,1.0,1.0,48.0,67.0,4.0,32.0,17.0,2.0,16.0,3.0,2.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,2.0,138.0,0.0,10.0,3
1650,2,3,22448.0,1.0,0.0,86.0,3.0,1.0,8.0,23.0,2.0,18.0,3.0,2.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,1.0,55.0,0.0,9.0,0
1651,2,4,82014.0,0.0,0.0,48.0,980.0,37.0,265.0,35.0,82.875,31.0,1.0,3.0,6.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,1430.875,0.0,22.0,2
1652,2,6,34213.0,1.0,1.0,2.0,50.0,4.0,28.0,6.0,3.0,26.0,3.0,3.0,1.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,2.0,117.0,0.0,9.0,0
1653,2,5,118365.0,0.0,0.0,13.0,1.0,0.0,549.75,2.0,1.0,1.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,554.75,0.0,10.0,2
1654,4,6,25358.0,0.0,1.0,57.0,19.0,0.0,5.0,0.0,0.0,8.0,2.0,1.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,1.0,32.0,0.0,6.0,0
1655,3,4,35544.0,1.0,0.0,77.0,30.0,5.0,23.0,4.0,1.0,4.0,1.0,2.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,1.0,67.0,0.0,6.0,0
1656,3,5,36634.0,0.0,1.0,0.0,213.0,9.0,76.0,4.0,3.0,30.0,3.0,5.0,2.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,1.0,335.0,0.0,15.0,3
1657,4,3,62670.0,0.0,1.0,57.0,539.0,30.0,92.0,80.0,46.0,38.0,1.0,5.0,3.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,1.0,825.0,0.0,22.0,1
1658,0,5,50334.0,0.0,1.0,24.0,284.0,16.0,160.0,84.0,16.0,126.5,6.0,7.0,4.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,1.0,686.5,0.0,23.0,1
1659,2,4,72066.0,0.0,0.0,55.0,1003.0,34.0,536.0,120.5,51.0,34.0,1.0,4.0,6.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,1778.5,0.0,17.0,2
1660,4,4,50729.0,1.0,1.0,62.0,239.0,13.0,143.0,45.0,4.0,52.0,6.0,6.0,2.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,2.0,496.0,0.0,21.0,3
1661,2,5,34916.0,2.0,0.0,89.0,51.0,23.0,82.0,33.0,0.0,42.0,4.0,5.0,1.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,2.0,231.0,0.0,13.0,0
1662,2,2,64892.0,0.0,1.0,77.0,527.0,24.0,230.0,32.0,24.0,65.0,2.0,6.0,4.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,1.0,902.0,0.0,24.0,1
1663,2,4,43602.0,1.0,1.0,45.0,19.0,5.0,12.0,10.0,3.0,19.0,3.0,3.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,2.0,68.0,0.0,9.0,0
1665,0,4,41473.0,1.0,0.0,80.0,21.0,8.0,20.0,15.0,3.0,9.0,1.0,2.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,76.0,0.0,6.0,0
1666,4,3,63246.0,0.0,2.0,60.0,593.0,30.0,91.0,29.0,22.0,7.0,1.0,6.0,3.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,2.0,772.0,0.0,22.0,1
1667,4,3,36732.0,1.0,1.0,71.0,21.0,5.0,3.0,10.0,1.0,7.0,3.0,1.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,2.0,47.0,0.0,9.0,0
1670,4,4,37929.0,0.0,0.0,49.0,202.0,2.0,46.0,3.0,2.0,10.0,2.0,4.0,2.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,265.0,0.0,13.0,0
1671,2,5,86610.0,0.0,0.0,66.0,446.0,81.0,549.75,33.0,82.875,53.0,1.0,5.0,6.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,1245.625,0.0,18.0,2
1672,3,3,80141.0,0.0,0.0,20.0,1184.0,81.0,549.75,52.0,40.0,40.0,1.0,7.0,4.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,1946.75,0.0,22.0,2
1674,2,3,69016.0,0.0,1.0,61.0,726.0,53.0,363.0,120.5,82.875,126.5,4.0,8.0,9.0,13.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,1.0,1471.875,0.0,34.0,1
1675,0,5,20193.0,0.0,0.0,18.0,8.0,8.0,22.0,24.0,11.0,9.0,1.0,1.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,82.0,0.0,7.0,0
1676,2,3,27573.0,1.0,0.0,45.0,50.0,15.0,110.0,39.0,15.0,15.0,4.0,5.0,1.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,1.0,244.0,0.0,14.0,0
1677,1,4,15862.0,1.0,0.0,26.0,1.0,1.0,4.0,11.0,9.0,10.0,1.0,1.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,1.0,36.0,0.0,5.0,0
1678,4,3,49544.0,1.0,0.0,0.0,308.0,0.0,73.0,0.0,0.0,23.0,2.0,5.0,1.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,1.0,404.0,0.0,16.0,0
1679,2,3,33228.0,1.0,0.0,28.0,22.0,2.0,31.0,7.0,4.0,5.0,1.0,2.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,1.0,71.0,0.0,6.0,0
1680,2,5,70440.0,0.0,0.0,49.0,690.0,81.0,499.0,76.0,82.875,88.0,1.0,5.0,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,1516.875,0.0,23.0,2
1681,2,5,38232.0,1.0,1.0,84.0,43.0,5.0,28.0,7.0,6.0,33.0,4.0,3.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,2.0,122.0,0.0,11.0,0
1682,4,3,22554.0,1.0,1.0,38.0,27.0,0.0,10.0,0.0,0.0,4.0,4.0,2.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,2.0,41.0,0.0,10.0,0
1683,4,3,23536.0,1.0,0.0,53.0,6.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,1.0,10.0,0.0,4.0,0
1684,2,3,49413.0,0.0,1.0,88.0,205.0,7.0,41.0,3.0,2.0,46.0,2.0,4.0,2.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,1.0,304.0,0.0,13.0,3
1685,2,3,42231.0,1.0,1.0,99.0,24.0,0.0,8.0,0.0,1.0,4.0,1.0,1.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,2.0,37.0,0.0,5.0,0
1686,3,2,78789.0,0.0,0.0,12.0,667.0,50.0,549.75,21.0,82.875,83.0,1.0,4.0,6.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,1453.625,0.0,16.0,2
1687,2,5,56534.0,0.0,1.0,35.0,691.0,7.0,61.0,10.0,0.0,46.0,4.0,10.0,4.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,1.0,815.0,0.0,25.0,1
1688,2,4,58350.0,0.0,1.0,5.0,493.0,26.0,206.0,116.0,80.0,80.0,4.0,8.0,3.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,1.0,1001.0,0.0,27.0,1
1690,2,4,49090.0,0.0,1.0,45.0,494.0,5.0,82.0,7.0,0.0,100.0,3.0,7.0,2.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,1.0,688.0,0.0,21.0,1
1691,3,2,61787.0,0.0,0.0,71.0,621.0,73.0,414.0,78.0,48.0,85.0,1.0,8.0,4.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,1319.0,0.0,19.0,2
1692,4,3,18169.0,1.0,0.0,40.0,9.0,0.0,5.0,0.0,0.0,7.0,1.0,1.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,21.0,0.0,4.0,0
1693,0,4,24336.0,1.0,0.0,82.0,1.0,6.0,2.0,8.0,2.0,12.0,1.0,1.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,1.0,31.0,0.0,4.0,0
1694,2,3,18222.0,0.0,0.0,70.0,12.0,4.0,19.0,12.0,6.0,14.0,1.0,2.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,67.0,0.0,6.0,0
1695,2,2,62335.0,0.0,1.0,87.0,243.0,81.0,217.0,85.0,6.0,26.0,2.0,3.0,3.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,1.0,658.0,0.0,21.0,1
1696,0,5,42033.0,1.0,1.0,95.0,11.0,1.0,4.0,2.0,0.0,7.0,1.0,1.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,2.0,25.0,0.0,4.0,0
1697,4,3,86580.0,0.0,0.0,72.0,532.0,21.0,127.0,26.0,20.0,20.0,0.0,4.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,746.0,0.0,11.0,2
1698,4,2,41437.0,1.0,1.0,5.0,29.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,2.0,32.0,0.0,5.0,0
1699,3,6,73705.0,0.0,2.0,86.0,612.0,81.0,520.0,120.5,82.875,107.0,2.0,9.0,6.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,2.0,1523.375,0.0,25.0,1
1700,2,3,61064.0,0.0,1.0,80.0,387.0,81.0,342.0,0.0,45.0,126.5,5.0,8.0,4.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,1.0,981.5,0.0,28.0,1
1702,2,4,18358.0,1.0,0.0,49.0,6.0,8.0,19.0,16.0,4.0,4.0,3.0,3.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,1.0,57.0,0.0,10.0,0
1703,4,5,55012.0,0.0,1.0,85.0,582.0,0.0,65.0,0.0,0.0,13.0,6.0,8.0,2.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,1.0,660.0,0.0,25.0,1
1704,1,5,9722.0,1.0,0.0,7.0,6.0,17.0,16.0,6.0,16.0,42.0,4.0,3.0,1.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,1.0,103.0,0.0,11.0,0
1705,4,3,38175.0,1.0,0.0,6.0,70.0,6.0,69.0,2.0,3.0,3.0,3.0,3.0,1.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,1.0,153.0,0.0,11.0,0
1706,3,5,58656.0,0.0,1.0,25.0,962.0,12.0,194.0,16.0,24.0,12.0,4.0,7.0,8.0,13.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,1.0,1220.0,0.0,32.0,1
1707,2,5,52117.0,0.0,1.0,55.0,112.0,10.0,107.0,30.0,0.0,20.0,2.0,5.0,2.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.0,279.0,0.0,13.0,0
1708,2,3,64813.0,1.0,0.0,81.0,293.0,0.0,124.0,120.5,82.875,52.0,1.0,7.0,2.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,1.0,672.375,0.0,20.0,3
1709,4,3,54222.0,0.0,1.0,98.0,199.0,12.0,31.0,3.0,12.0,7.0,1.0,3.0,3.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,1.0,264.0,0.0,12.0,3
1710,2,3,83512.0,0.0,0.0,31.0,1060.0,61.0,549.75,80.0,20.0,101.0,1.0,4.0,7.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,1871.75,0.0,22.0,2
1711,3,3,77520.0,0.0,1.0,30.0,940.0,44.0,396.0,0.0,82.875,58.0,1.0,8.0,7.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,1.0,1520.875,0.0,23.0,1
1712,2,5,41154.0,0.0,1.0,98.0,44.0,2.0,11.0,2.0,3.0,7.0,1.0,1.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,1.0,69.0,0.0,6.0,0
1713,2,3,80398.0,0.0,0.0,92.0,342.0,51.0,549.75,120.5,35.0,26.0,1.0,5.0,8.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,1124.25,0.0,26.0,2
1714,1,4,18746.0,1.0,0.0,41.0,2.0,10.0,11.0,12.0,9.0,20.0,2.0,3.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,64.0,0.0,8.0,0
1715,2,5,35196.0,1.0,0.0,68.0,75.0,12.0,141.0,43.0,39.0,126.5,6.0,6.0,1.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,1.0,436.5,0.0,18.0,3
1716,2,4,60230.0,0.0,1.0,78.0,520.0,20.0,367.0,39.0,81.0,40.0,2.0,6.0,3.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,1.0,1067.0,0.0,17.0,1
1717,2,3,22108.0,1.0,1.0,46.0,5.0,3.0,9.0,6.0,2.0,6.0,2.0,2.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,2.0,31.0,0.0,7.0,0
1718,2,5,44392.0,1.0,1.0,71.0,87.0,5.0,71.0,7.0,12.0,29.0,5.0,4.0,1.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,2.0,211.0,0.0,14.0,3
1719,4,3,55424.0,0.0,1.0,6.0,462.0,61.0,184.0,10.0,53.0,107.0,4.0,7.0,5.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,1.0,877.0,0.0,25.0,1
1720,2,3,17688.0,1.0,0.0,82.0,2.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,1.0,11.0,0.0,4.0,0
1721,4,3,92491.0,0.0,0.0,71.0,979.0,44.0,549.75,29.0,25.0,22.0,1.0,7.0,5.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,1648.75,0.0,25.0,2
1722,2,4,90273.0,0.0,0.0,32.0,704.0,81.0,549.75,120.0,74.0,111.0,1.0,5.0,6.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,1639.75,0.0,19.0,2
1723,4,6,82571.0,0.0,0.0,28.0,861.0,31.0,549.75,62.0,82.875,79.0,0.0,6.0,5.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,1665.625,0.0,24.0,2
1724,4,4,38513.0,1.0,0.0,20.0,172.0,3.0,115.0,16.0,0.0,18.0,5.0,6.0,1.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,1.0,324.0,0.0,17.0,3
1725,3,4,16653.0,1.0,0.0,10.0,5.0,7.0,31.0,15.0,4.0,7.0,3.0,2.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,1.0,69.0,0.0,9.0,0
1726,2,5,42586.0,1.0,1.0,7.0,194.0,2.0,56.0,0.0,0.0,0.0,5.0,4.0,1.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,2.0,252.0,0.0,16.0,3
1727,1,4,23529.0,0.0,1.0,67.0,9.0,7.0,13.0,3.0,2.0,20.0,1.0,1.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.0,54.0,0.0,5.0,0
1729,2,3,71107.0,0.0,1.0,61.0,533.0,10.0,217.0,120.5,82.875,126.5,2.0,7.0,6.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,1.0,1089.875,0.0,28.0,1
1730,4,5,46910.0,1.0,1.0,36.0,48.0,0.0,14.0,0.0,0.0,6.0,2.0,2.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,2.0,68.0,0.0,7.0,0
1732,2,2,37244.0,1.0,1.0,90.0,18.0,2.0,10.0,0.0,0.0,25.0,1.0,1.0,1.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,2.0,55.0,0.0,5.0,0
1733,2,5,82427.0,0.0,0.0,35.0,482.0,81.0,509.0,104.0,82.875,107.0,1.0,3.0,5.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,1365.875,0.0,21.0,2
1734,0,4,75342.0,0.0,1.0,38.0,204.0,81.0,97.0,21.0,82.875,26.0,1.0,5.0,2.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,1.0,511.875,0.0,18.0,3
1735,2,2,70044.0,0.0,1.0,46.0,1073.0,0.0,250.0,120.5,14.0,14.0,4.0,7.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,1.0,1471.5,0.0,26.0,1
1737,2,3,77437.0,0.0,0.0,70.0,560.0,21.0,442.0,29.0,44.0,29.0,1.0,4.0,5.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,1125.0,0.0,23.0,2
1738,2,3,54984.0,0.0,1.0,51.0,173.0,13.0,131.0,32.0,3.0,6.0,4.0,6.0,1.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,1.0,358.0,0.0,17.0,3
1739,4,3,42403.0,1.0,0.0,18.0,22.0,1.0,11.0,0.0,5.0,3.0,1.0,1.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,1.0,42.0,0.0,5.0,0
1740,2,5,55761.0,0.0,1.0,97.0,136.0,1.0,12.0,0.0,3.0,32.0,2.0,4.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,1.0,184.0,0.0,10.0,0
1741,2,5,37292.0,1.0,0.0,32.0,275.0,0.0,86.0,10.0,23.0,66.0,5.0,6.0,3.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,1.0,460.0,0.0,19.0,3
1742,4,4,45576.0,0.0,0.0,9.0,56.0,19.0,29.0,2.0,14.0,25.0,1.0,3.0,1.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,145.0,0.0,8.0,0
1743,2,5,70321.0,0.0,0.0,6.0,303.0,23.0,549.75,82.0,26.0,126.5,1.0,6.0,5.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,1110.25,0.0,25.0,1
1744,4,2,58086.0,0.0,1.0,80.0,708.0,7.0,62.0,0.0,0.0,15.0,2.0,11.0,3.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,1.0,792.0,0.0,23.0,1
1745,2,3,81795.0,0.0,0.0,74.0,324.0,81.0,549.75,27.0,82.875,88.0,1.0,4.0,10.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,1152.625,0.0,22.0,2
1746,1,5,28389.0,0.0,0.0,49.0,1.0,5.0,3.0,7.0,4.0,8.0,1.0,1.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,28.0,0.0,4.0,0
1748,2,2,69901.0,0.0,1.0,95.0,312.0,21.0,206.0,102.0,82.875,126.5,3.0,7.0,3.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,1.0,850.375,0.0,23.0,1
1749,4,3,80360.0,0.0,0.0,56.0,1225.5,81.0,454.0,112.0,43.0,43.0,2.0,4.0,4.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,1958.5,0.0,15.0,2
1750,4,5,63342.0,0.0,1.0,48.0,918.0,21.0,118.0,13.0,10.0,21.0,3.0,8.0,3.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,1.0,1101.0,0.0,19.0,1
1752,0,4,31859.0,1.0,0.0,3.0,3.0,4.0,7.0,15.0,8.0,11.0,1.0,1.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,1.0,48.0,0.0,5.0,0
1753,4,6,51569.0,0.0,1.0,39.0,380.0,0.0,47.0,6.0,0.0,34.0,4.0,7.0,1.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,1.0,467.0,0.0,19.0,3
1755,1,4,16014.0,1.0,1.0,42.0,3.0,9.0,4.0,7.0,8.0,7.0,4.0,1.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,2.0,38.0,0.0,10.0,0
1756,2,3,41120.0,1.0,1.0,80.0,24.0,2.0,23.0,0.0,8.0,24.0,3.0,2.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,2.0,81.0,0.0,9.0,0
1757,3,4,39763.0,1.0,0.0,9.0,80.0,1.0,60.0,4.0,6.0,16.0,2.0,5.0,1.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,1.0,167.0,0.0,10.0,0
1758,4,3,38725.0,1.0,1.0,52.0,31.0,0.0,6.0,2.0,1.0,5.0,2.0,1.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,2.0,45.0,0.0,7.0,0
1759,2,3,77981.0,1.0,0.0,78.0,138.0,81.0,204.0,16.0,82.875,60.0,3.0,7.0,4.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,1.0,581.875,0.0,21.0,3
1760,0,3,62905.0,0.0,1.0,68.0,166.0,75.0,96.0,119.0,82.875,59.0,3.0,7.0,2.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,1.0,597.875,0.0,20.0,1
1761,0,2,13533.0,1.0,0.0,45.0,12.0,3.0,8.0,8.0,0.0,17.0,2.0,2.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,1.0,48.0,0.0,7.0,0
1762,2,5,59481.0,0.0,1.0,47.0,178.0,3.0,85.0,71.0,66.0,58.0,2.0,3.0,3.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,1.0,461.0,0.0,16.0,3
1763,2,3,72117.0,0.0,1.0,34.0,707.0,20.0,171.0,65.0,60.0,50.0,1.0,9.0,7.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,1.0,1073.0,0.0,26.0,1
1764,0,3,21955.0,1.0,0.0,81.0,5.0,1.0,7.0,17.0,14.0,11.0,2.0,2.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,1.0,55.0,0.0,8.0,0
1765,2,3,67131.0,0.0,1.0,72.0,465.0,71.0,250.0,93.0,35.0,62.0,3.0,9.0,2.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,1.0,976.0,0.0,26.0,1
1766,4,4,36802.0,1.0,0.0,23.0,16.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,1.0,20.0,0.0,5.0,0
1769,3,3,47808.0,0.0,1.0,30.0,123.0,1.0,26.0,2.0,0.0,72.0,2.0,3.0,2.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,1.0,224.0,0.0,10.0,0
1770,4,2,25509.0,1.0,0.0,15.0,40.0,3.0,30.0,10.0,7.0,11.0,3.0,3.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,1.0,101.0,0.0,9.0,0
1773,4,5,85431.0,0.0,0.0,54.0,376.0,53.0,462.0,120.5,53.0,53.0,1.0,2.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,1117.5,0.0,17.0,2
1774,2,3,42664.0,0.0,1.0,44.0,21.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,1.0,24.0,0.0,5.0,0
1777,4,3,28973.0,0.0,0.0,59.0,206.0,0.0,46.0,3.0,2.0,12.0,2.0,5.0,1.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,269.0,0.0,13.0,0
1778,4,5,39435.0,1.0,0.0,16.0,71.0,0.0,18.0,0.0,0.0,13.0,1.0,3.0,1.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,1.0,102.0,0.0,7.0,0
